OBJECTID,FID_EJSCREEN_V4_AZ_2017,ID,FID_AZUTM_canopy_analysis_cities_20170914,NAME,County,AnalysisIm,AnalysisAr,TreeCityUSA,CityID,CanopyCover,CanopyCoverSE,CanopyCoverArea,CityAnalysisArea,CityPop2015,PopClass,PopClassLabel,PopDensityIndex,CanopyCoverIndex,TrafficProximityIndex,SustainabilityIndex,AirQualityIndex,HeatImpervIndex,MasterScore,MasterIndex,LowIncomeIndex,GIS_acres,Shape__Area,Shape__Length
2376,2321,040134226404,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.0836359,0.809352514340723,0.0118279141529895,1,0.721027878106286,0.846572911166434,0.512577051928191,0.540347412486101,0.115622241836,166.827875146492,675128.458007813,3396.66364407198
2377,2322,040134226411,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.02026811,0.809352514340723,0.000246163855845296,1,0.730807645988237,0.116616113769655,0.417484968179652,0.385706776587722,0.24510423247,942.473019116473,3814052.98999023,8294.18527241717
2378,2323,040134226412,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.06451756,0.809352514340723,0.000414895356343178,1,0.730807645988237,0.197423898652215,0.424289427661074,0.396772323788628,0.167509481669,296.741587709029,1200870.60021973,4773.19391632794
2379,2324,040134226413,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.05122164,0.809352514340723,0.0312918822917097,1,0.730807645988237,0.250368603871048,0.462202964053133,0.458428069942307,0.362378459237,637.156315091618,2578480.12585449,6432.64419420592
2380,2325,040134226421,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.1064598,0.809352514340723,0.000795192053744727,1,0.703412147047229,0.518743244414188,0.491166937570901,0.5055298591383,0.29940564636,311.4015824913,1260197.49389648,4610.78011196575
2381,2326,040134226422,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.120342,0.809352514340723,0.000676188984389257,1,0.703412147047229,0.561114641065602,0.465721287908422,0.464149638098465,0.0651515151515,135.69308996699,549130.452514648,3730.035196018
2382,2327,040134226423,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.09583401,0.809352514340723,0.000680998670685805,1,0.703412147047229,0.631271979287961,0.469980959598449,0.471076800832705,0.0493150684932,188.641774674676,763406.177612305,5230.24060748815
2383,2328,040134226431,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.05301042,0.809352514340723,0.00019380957535521,1,0.694845129742294,0.257593397041286,0.412376099515911,0.377398632862831,0.0716374269006,629.73731544647,2548456.49975586,6410.0073569312
2384,2329,040134226432,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.06566619,0.809352514340723,0.000311631444090699,1,0.694845129742294,0.232472667016562,0.423442902571794,0.395395687869529,0.161452184179,631.184713870394,2554313.91320801,6438.51674126146
2385,2330,040134226441,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.06420171,0.809352514340723,0.00132814017933706,1,0.67773073860291,0.337944992561895,0.436902197946029,0.417283461418794,0.167757287329,642.866598748765,2601588.82324219,6481.30396654548
2386,2331,040134226442,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.03952286,0.809352514340723,0.00118674313144285,1,0.67773073860291,0.355163637076441,0.42795616436492,0.402735243867801,0.112736660929,722.71455055325,2924722.02038574,6803.94893176269
2387,2332,040134226443,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.03684566,0.809352514340723,0.000240456805968786,1,0.67773073860291,0.272205893787142,0.429035859879502,0.404491066165198,0.20687575392,550.50833253156,2227828.18115234,6229.63520099541
2388,2333,040134226461,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.07728943,0.809352514340723,8.18971706305379E-05,1,0.672941843260941,0.276830127038437,0.421850823978564,0.392806618029516,0.116459953752,757.277978465625,3064595.25097656,8360.44814189089
2389,2334,040134226462,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.09050266,0.809352514340723,0.000259705578495237,1,0.672941843260941,0.516415611173248,0.477779903115665,0.483759597731204,0.25498699046,154.56731317807,625511.723999023,3164.48936168905
2390,2335,040134226463,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.08855196,0.809352514340723,0.000258402374183662,1,0.672941843260941,0.485913796531966,0.472888255161763,0.475804702640432,0.253199268739,154.436024105396,624980.415771484,3165.58747885905
2391,2336,040134226464,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.097621,0.809352514340723,0.000253649229559927,1,0.672941843260941,0.368761694688375,0.428248672408099,0.403210926259222,0.0488100040339,309.261743190394,1251537.8717041,4793.66730941405
2392,2337,040135228001,13,Gilbert,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,13,0.068000003695488,0.0125,4.62757723286966,68.0526026673836,242857,F,"100,001 and higher",0.004052865,0.791366893181698,0.00318587038464994,1,0.718691787869118,0.193764855454587,0.468949231259715,0.469398983709692,0.571582346609,0.038984316257374,157.763916015625,63.2076988337663
2393,2337,040135228001,20,Mesa,Maricopa,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,1,20,0.063000001013279,0.0121,8.63810717614079,137.112810114401,460950,F,"100,001 and higher",0.004052865,0.809352514340723,0.00318587038464994,1,0.718691787869118,0.193764855454587,0.471518605711005,0.47357735149117,0.571582346609,3855.01748003108,15600702.2475586,16962.8203797054
2394,2338,040135229011,5,Chandler,Maricopa,Google Imagery - Spring 2015,Census Urbanized Area 2010,1,5,0.0750000029802322,0.0132,4.85778008987674,64.7703986246121,255073,F,"100,001 and higher",0.0588256,0.766187039639452,0.00195146636585564,1,0.821554099779769,0.588959967971837,0.502366163670644,0.523742263129927,0.27908496732,323.230531987358,1308067.55432129,4859.33100282079
2395,2339,040135229012,5,Chandler,Maricopa,Google Imagery - Spring 2015,Census Urbanized Area 2010,1,5,0.0750000029802322,0.0132,4.85778008987674,64.7703986246121,255073,F,"100,001 and higher",0.111305,0.766187039639452,0.00135743717512001,1,0.821554099779769,0.54968302412855,0.514706599355282,0.543810524822266,0.352859618718,321.412701813134,1300711.0567627,4854.15771928594
2396,2340,040135229031,5,Chandler,Maricopa,Google Imagery - Spring 2015,Census Urbanized Area 2010,1,5,0.0750000029802322,0.0132,4.85778008987674,64.7703986246121,255073,F,"100,001 and higher",0.1968746,0.766187039639452,0.0105926910367273,1,0.821641943760176,0.652006118458563,0.584222894240931,0.656859304727471,0.642257818459,164.01152307052,663731.085693359,4053.18889816237
2397,2341,040135229032,5,Chandler,Maricopa,Google Imagery - Spring 2015,Census Urbanized Area 2010,1,5,0.0750000029802322,0.0132,4.85778008987674,64.7703986246121,255073,F,"100,001 and higher",0.2234788,0.766187039639452,0.00181880362267337,1,0.821641943760176,0.521615373582573,0.55563434030335,0.610368030311682,0.554698457223,78.5804915696557,318003.967041016,2392.66778753711
2398,2342,040135229033,5,Chandler,Maricopa,Google Imagery - Spring 2015,Census Urbanized Area 2010,1,5,0.0750000029802322,0.0132,4.85778008987674,64.7703986246121,255073,F,"100,001 and higher",0.221614,0.766187039639452,0.00209617843541885,1,0.821641943760176,0.629778815666914,0.565372425318272,0.626204297640959,0.516288951841,78.463719474835,317531.407226563,2399.09628564792
2399,2343,040135229041,5,Chandler,Maricopa,Google Imagery - Spring 2015,Census Urbanized Area 2010,1,5,0.0750000029802322,0.0132,4.85778008987674,64.7703986246121,255073,F,"100,001 and higher",0.2321419,0.766187039639452,0.000900115721830802,1,0.816193859646448,0.56080614020619,0.577239487293538,0.645502749602044,0.664447403462,80.899877634266,327390.189453125,2430.71255563823
2400,2344,040135229042,5,Chandler,Maricopa,Google Imagery - Spring 2015,Census Urbanized Area 2010,1,5,0.0750000029802322,0.0132,4.85778008987674,64.7703986246121,255073,F,"100,001 and higher",0.1527543,0.766187039639452,0.00119019346629255,1,0.816193859646448,0.574753834763629,0.521844041423387,0.555417574921392,0.341829085457,161.318869747922,652834.303833008,3232.46454109764
2401,2345,040135229043,5,Chandler,Maricopa,Google Imagery - Spring 2015,Census Urbanized Area 2010,1,5,0.0750000029802322,0.0132,4.85778008987674,64.7703986246121,255073,F,"100,001 and higher",0.2725727,0.766187039639452,0.000948562310085653,1,0.816193859646448,0.609615255812337,0.606594657815657,0.693240711138886,0.78064516129,80.601647037323,326183.29296875,2425.37711849693
2402,2346,040135230021,5,Chandler,Maricopa,Google Imagery - Spring 2015,Census Urbanized Area 2010,1,5,0.0750000029802322,0.0132,4.85778008987674,64.7703986246121,255073,F,"100,001 and higher",0.1233495,0.766187039639452,0.00600500169066992,1,0.823594132075253,0.62857587356601,0.564766088293167,0.625218260323922,0.605651105651,162.53564119092,657758.402709961,3244.68525776986
2403,2347,040135230022,5,Chandler,Maricopa,Google Imagery - Spring 2015,Census Urbanized Area 2010,1,5,0.0750000029802322,0.0132,4.85778008987674,64.7703986246121,255073,F,"100,001 and higher",0.1503638,0.766187039639452,0.0011105936269802,1,0.823594132075253,0.628535216936855,0.552036791612844,0.60451762515444,0.494466800805,162.818849654097,658904.507080078,3246.25383241971
2404,2348,040135230023,5,Chandler,Maricopa,Google Imagery - Spring 2015,Census Urbanized Area 2010,1,5,0.0750000029802322,0.0132,4.85778008987674,64.7703986246121,255073,F,"100,001 and higher",0.1038015,0.766187039639452,0.0010167752809323,1,0.823594132075253,0.572533099027289,0.51411193685279,0.542843472845852,0.331651045422,164.552479133036,665920.256835938,3264.88800727927
2405,2349,040135230024,5,Chandler,Maricopa,Google Imagery - Spring 2015,Census Urbanized Area 2010,1,5,0.0750000029802322,0.0132,4.85778008987674,64.7703986246121,255073,F,"100,001 and higher",0.06973142,0.766187039639452,0.00666144551400669,1,0.823594132075253,0.616094463850885,0.535583237448609,0.577760528470408,0.466814159292,163.536214628092,661807.580810547,3255.06022630117
2406,2350,040135230031,5,Chandler,Maricopa,Google Imagery - Spring 2015,Census Urbanized Area 2010,1,5,0.0750000029802322,0.0132,4.85778008987674,64.7703986246121,255073,F,"100,001 and higher",0.1750946,0.766187039639452,0.00156032720401974,1,0.830194691427207,0.643320395430088,0.572884043281782,0.638419840015387,0.593831289483,189.617624030518,767355.299194336,3638.78269611321
2407,2351,040135230032,5,Chandler,Maricopa,Google Imagery - Spring 2015,Census Urbanized Area 2010,1,5,0.0750000029802322,0.0132,4.85778008987674,64.7703986246121,255073,F,"100,001 and higher",0.09352726,0.766187039639452,0.0012835944330261,1,0.830194691427207,0.572322210232262,0.499138209724489,0.518492900289124,0.230452674897,161.166464188848,652217.540893555,3230.87628543214
2408,2352,040135230033,5,Chandler,Maricopa,Google Imagery - Spring 2015,Census Urbanized Area 2010,1,5,0.0750000029802322,0.0132,4.85778008987674,64.7703986246121,255073,F,"100,001 and higher",0.08625327,0.766187039639452,0.00860614470269055,1,0.830194691427207,0.658712327156172,0.523904194279626,0.558767836427692,0.317375886525,161.051589641599,651752.659912109,3229.23478530165
2409,2353,040135230034,5,Chandler,Maricopa,Google Imagery - Spring 2015,Census Urbanized Area 2010,1,5,0.0750000029802322,0.0132,4.85778008987674,64.7703986246121,255073,F,"100,001 and higher",0.1634979,0.766187039639452,0.0090906815220405,1,0.830194691427207,0.610941296510086,0.497546793724879,0.51590490797202,0.102915951973,131.737404280062,533122.360961914,3036.76423057222
2410,2354,040135230051,5,Chandler,Maricopa,Google Imagery - Spring 2015,Census Urbanized Area 2010,1,5,0.0750000029802322,0.0132,4.85778008987674,64.7703986246121,255073,F,"100,001 and higher",0.09962846,0.766187039639452,0.00122252154459934,1,0.834122027350619,0.582143833611473,0.491532712802722,0.506124690087575,0.157425111536,387.883244436645,1569707.79858398,5395.77471456644
2411,2355,040135230052,5,Chandler,Maricopa,Google Imagery - Spring 2015,Census Urbanized Area 2010,1,5,0.0750000029802322,0.0132,4.85778008987674,64.7703986246121,255073,F,"100,001 and higher",0.1093658,0.766187039639452,0.000440173233102633,1,0.834122027350619,0.579450091556622,0.507029669818952,0.531326149483678,0.259642521167,119.696941865821,484396.337890625,3103.72269523293
2412,2356,040135230053,5,Chandler,Maricopa,Google Imagery - Spring 2015,Census Urbanized Area 2010,1,5,0.0750000029802322,0.0132,4.85778008987674,64.7703986246121,255073,F,"100,001 and higher",0.08047234,0.766187039639452,0.000730480682789142,1,0.834122027350619,0.64134509220781,0.512712286765436,0.5405673340653,0.266129032258,132.832570635607,537554.341918945,3438.98805984608
2413,2357,040135230061,5,Chandler,Maricopa,Google Imagery - Spring 2015,Census Urbanized Area 2010,1,5,0.0750000029802322,0.0132,4.85778008987674,64.7703986246121,255073,F,"100,001 and higher",0.1123683,0.766187039639452,0.000633996675536029,1,0.828021787881468,0.639621785723942,0.499698906789173,0.519404716995743,0.151059466849,160.336387533237,648858.340332031,3220.28727409326
2414,2358,040135230062,5,Chandler,Maricopa,Google Imagery - Spring 2015,Census Urbanized Area 2010,1,5,0.0750000029802322,0.0132,4.85778008987674,64.7703986246121,255073,F,"100,001 and higher",0.1016377,0.766187039639452,0.0014184434133406,1,0.828021787881468,0.42922322145248,0.486323711967981,0.49765370943676,0.277777777778,159.210585222439,644302.37902832,3501.09966049462
2415,2359,040135230063,5,Chandler,Maricopa,Google Imagery - Spring 2015,Census Urbanized Area 2010,1,5,0.0750000029802322,0.0132,4.85778008987674,64.7703986246121,255073,F,"100,001 and higher",0.07693598,0.766187039639452,0.000584467457844151,1,0.828021787881468,0.653423492186401,0.501392762989409,0.522159299602404,0.184596577017,130.934868528146,529874.613647461,4056.64849492915
2416,2360,040135230064,5,Chandler,Maricopa,Google Imagery - Spring 2015,Census Urbanized Area 2010,1,5,0.0750000029802322,0.0132,4.85778008987674,64.7703986246121,255073,F,"100,001 and higher",0.1467091,0.766187039639452,0.000462038434847032,1,0.828021787881468,0.629878023172284,0.558994456042933,0.615832317286771,0.541703248464,191.217786670883,773830.927490234,6294.04555829537
2417,2361,040135231021,5,Chandler,Maricopa,Google Imagery - Spring 2015,Census Urbanized Area 2010,1,5,0.0750000029802322,0.0132,4.85778008987674,64.7703986246121,255073,F,"100,001 and higher",0.05260022,0.766187039639452,0.0188343601833635,1,0.812760819655311,0.68567888845345,0.555329695556948,0.609872610972347,0.551246537396,169.036732622288,684067.387573242,4091.72458989672
2418,2362,040135231022,5,Chandler,Maricopa,Google Imagery - Spring 2015,Census Urbanized Area 2010,1,5,0.0750000029802322,0.0132,4.85778008987674,64.7703986246121,255073,F,"100,001 and higher",0.1816882,0.766187039639452,0.00115900250857941,1,0.812760819655311,0.56160512869117,0.570659021539817,0.634801465451475,0.67121300058,237.502913625811,961140.191894531,3992.93110043489
2419,2363,040135231023,5,Chandler,Maricopa,Google Imagery - Spring 2015,Census Urbanized Area 2010,1,5,0.0750000029802322,0.0132,4.85778008987674,64.7703986246121,255073,F,"100,001 and higher",0.08375236,0.766187039639452,0.00230879445258996,1,0.812760819655311,0.549544962526192,0.498854494755025,0.518031517368882,0.277427490542,235.557496624081,953267.367797852,3979.1141060227
2420,2364,040135231031,5,Chandler,Maricopa,Google Imagery - Spring 2015,Census Urbanized Area 2010,1,5,0.0750000029802322,0.0132,4.85778008987674,64.7703986246121,255073,F,"100,001 and higher",0.1382546,0.766187039639452,0.000718301513110218,1,0.822649690608103,0.564361450485799,0.516758009705102,0.54714656909093,0.325134973005,153.92018225057,622892.877807617,3671.63948160657
2421,2365,040135231032,5,Chandler,Maricopa,Google Imagery - Spring 2015,Census Urbanized Area 2010,1,5,0.0750000029802322,0.0132,4.85778008987674,64.7703986246121,255073,F,"100,001 and higher",0.1242904,0.766187039639452,0.00193155177185539,1,0.822649690608103,0.548568873329921,0.49525579914092,0.512179247061697,0.203163017032,81.4452250775983,329597.132446289,2446.72865621154
